;Unnamed: 0;repository;method;msa;clustering;nRF;nwk;true_nwk;time
1097;48;48;avg_MinEvolRec;macse_msa;true_clustering;0.15;"(((transcript_6-3_hsap:0.00660945[&&NHX:label=speciation],(((((transcript_4-34_ppan:0.00307243[&&NHX:label=speciation],transcript_5-34_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],((transcript_5-39_ptro:0.00246757[&&NHX:label=speciation],(transcript_4-54_ppan:0[&&NHX:label=speciation],transcript_4-39_ppan:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation],(transcript_4-24_ppan:0.00307243[&&NHX:label=speciation],transcript_5-24_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation],(transcript_4-25_ppan:0.00307243[&&NHX:label=speciation],(transcript_5-25_ptro:0.005[&&NHX:label=speciation],transcript_5-59_ptro:0.005[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation],((transcript_4-30_ppan:0.00307243[&&NHX:label=speciation],transcript_5-30_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-46_ppan:0.00307243[&&NHX:label=speciation],transcript_5-46_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation],(transcript_4-3_ppan:0.00307243[&&NHX:label=speciation],transcript_5-3_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.0175688[&&NHX:label=speciation],(transcript_7-3_ggor:0.003[&&NHX:label=speciation],transcript_7-69_ggor:0.003[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0.00836254[&&NHX:label=speciation],((transcript_8-3_pabe:0.003[&&NHX:label=speciation],transcript_8-76_pabe:0.003[&&NHX:label=speciation])1:0.00225[&&NHX:label=creation],transcript_8-75_pabe:0.00525[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation];";"((((((transcript_4-34_ppan:1,transcript_5-34_ptro:1)1:1,(((transcript_4-54_ppan:1,transcript_4-39_ppan:1)1:1,transcript_5-39_ptro:1)1:1,(transcript_4-24_ppan:1,transcript_5-24_ptro:1)1:1)1:1)1:1,(((transcript_4-46_ppan:1,transcript_5-46_ptro:1)1:1,(transcript_4-25_ppan:1,(transcript_5-59_ptro:1,transcript_5-25_ptro:1)1:1)1:1)1:1,((transcript_4-30_ppan:1,transcript_5-30_ptro:1)1:1,(transcript_4-3_ppan:1,transcript_5-3_ptro:1)1:1)1:1)1:1)1:1,transcript_6-3_hsap:1)1:1,(transcript_7-69_ggor:1,transcript_7-3_ggor:1)1:1)1:1,(transcript_8-75_pabe:1,(transcript_8-76_pabe:1,transcript_8-3_pabe:1)1:1)1:1);";0.6945517063140869
1098;49;49;avg_MinEvolRec;macse_msa;true_clustering;0.467;"((transcript_6-11_hsap:0.00660945[&&NHX:label=speciation],((((transcript_5-35_ptro:0.00246757[&&NHX:label=speciation],(transcript_4-35_ppan:0[&&NHX:label=speciation],transcript_4-53_ppan:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation],((transcript_4-41_ppan:0.00307243[&&NHX:label=speciation],transcript_5-41_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-22_ppan:0.00307243[&&NHX:label=speciation],transcript_5-22_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation],((transcript_4-23_ppan:0.00307243[&&NHX:label=speciation],transcript_5-23_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation],(transcript_4-40_ppan:0.00307243[&&NHX:label=speciation],transcript_5-40_ptro:0.00246757[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=creation],(transcript_4-11_ppan:0.00307243[&&NHX:label=speciation],transcript_5-11_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation])1:0[&&NHX:label=creation])1:0[&&NHX:label=speciation],((transcript_4-15_ppan:0.00307243[&&NHX:label=speciation],transcript_5-15_ptro:0.00246757[&&NHX:label=speciation])1:0.0430055[&&NHX:label=speciation],transcript_6-15_hsap:0.00660945[&&NHX:label=speciation])1:0[&&NHX:label=speciation])1:0[&&NHX:label=creation];";"((((((transcript_4-40_ppan:1,transcript_5-40_ptro:1)1:1,((transcript_4-53_ppan:1,transcript_4-35_ppan:1)1:1,transcript_5-35_ptro:1)1:1)1:1,(transcript_4-22_ppan:1,transcript_5-22_ptro:1)1:1)1:1,((transcript_4-23_ppan:1,transcript_5-23_ptro:1)1:1,(transcript_4-15_ppan:1,transcript_5-15_ptro:1)1:1)1:1)1:1,transcript_6-15_hsap:1)1:1,(((transcript_4-41_ppan:1,transcript_5-41_ptro:1)1:1,(transcript_4-11_ppan:1,transcript_5-11_ptro:1)1:1)1:1,transcript_6-11_hsap:1)1:1);";0.6651022434234619
1099;50;50;avg_MinEvolRec;macse_msa;true_clustering;0.0;"((transcript_7-2_ggor:1[&&NHX:label=speciation],transcript_6-2_hsap:1[&&NHX:label=speciation])1:1[&&NHX:label=speciation],transcript_8-2_pabe:1[&&NHX:label=speciation])1:0[&&NHX:label=speciation];";"((transcript_6-2_hsap:1,transcript_7-2_ggor:1)1:1,transcript_8-2_pabe:1);";0.0028221607208251953
1100;1;1;GIGA;macse_msa;nil;0.688;"(((transcript_3-22_FBgn0010417:0,transcript_8-43_ENSRNOG00000001355:0)1:0,(((((transcript_3-26_FBgn0010417:0,transcript_3-15_FBgn0010417:0)0:0,transcript_3-24_FBgn0010417:0)0:0,transcript_3-23_FBgn0010417:0)0:0,transcript_3-25_FBgn0010417:0)1:0,(((transcript_7-15_ENSMUSG00000036980:0,transcript_8-15_ENSRNOG00000001355:0)1:0,(transcript_10-15_ENSG00000106290:0,transcript_11-15_ENSPTRG00000019474:0)1:0)1:0,transcript_12-15_ENSDARG00000102998:0)1:0)1:0)0:0,(transcript_3-18_FBgn0010417:0,(((transcript_7-18_ENSMUSG00000036980:0,transcript_8-18_ENSRNOG00000001355:0)1:0,(transcript_10-18_ENSG00000106290:0,transcript_11-18_ENSPTRG00000019474:0)1:0)1:0,transcript_12-18_ENSDARG00000102998:0)1:0)1:0);";"(((((transcript_3-26_FBgn0010417:1,transcript_3-24_FBgn0010417:1)1:1,transcript_3-22_FBgn0010417:1)1:1,((transcript_3-25_FBgn0010417:1,transcript_3-23_FBgn0010417:1)1:1,transcript_3-18_FBgn0010417:1)1:1)1:1,(((transcript_7-18_ENSMUSG00000036980:1,(transcript_8-43_ENSRNOG00000001355:1,transcript_8-18_ENSRNOG00000001355:1)1:1)1:1,(transcript_10-18_ENSG00000106290:1,transcript_11-18_ENSPTRG00000019474:1)1:1)1:1,transcript_12-18_ENSDARG00000102998:1)1:1)1:1,(transcript_3-15_FBgn0010417:1,(((transcript_7-15_ENSMUSG00000036980:1,transcript_8-15_ENSRNOG00000001355:1)1:1,(transcript_10-15_ENSG00000106290:1,transcript_11-15_ENSPTRG00000019474:1)1:1)1:1,transcript_12-15_ENSDARG00000102998:1)1:1)1:1);";0.0703125
1101;2;2;GIGA;macse_msa;nil;0.1;"(transcript_3-16_FBgn0010417:0,((((transcript_7-0_ENSMUSG00000036980:0,transcript_8-0_ENSRNOG00000001355:0)1:0,(transcript_10-0_ENSG00000106290:0,transcript_11-0_ENSPTRG00000019474:0)1:0)1:0,transcript_12-0_ENSDARG00000102998:0)1:0.002,(((transcript_7-16_ENSMUSG00000036980:0,(transcript_8-45_ENSRNOG00000001355:0.001,transcript_8-16_ENSRNOG00000001355:0)1:0)1:0,(transcript_10-16_ENSG00000106290:0,transcript_11-16_ENSPTRG00000019474:0)1:0)1:0,transcript_12-16_ENSDARG00000102998:0)1:0)1:0);";"((transcript_3-16_FBgn0010417:1,(((transcript_7-16_ENSMUSG00000036980:1,(transcript_8-45_ENSRNOG00000001355:1,transcript_8-16_ENSRNOG00000001355:1)1:1)1:1,(transcript_10-16_ENSG00000106290:1,transcript_11-16_ENSPTRG00000019474:1)1:1)1:1,transcript_12-16_ENSDARG00000102998:1)1:1)1:1,(((transcript_7-0_ENSMUSG00000036980:1,transcript_8-0_ENSRNOG00000001355:1)1:1,(transcript_10-0_ENSG00000106290:1,transcript_11-0_ENSPTRG00000019474:1)1:1)1:1,transcript_12-0_ENSDARG00000102998:1)1:1);";0.07526636123657228
1102;3;3;GIGA;macse_msa;nil;0.235;"(((transcript_1-18_YGL112C:0,(((transcript_7-25_ENSMUSG00000036980:0,transcript_8-25_ENSRNOG00000001355:0)1:0,(transcript_10-25_ENSG00000106290:0,transcript_11-25_ENSPTRG00000019474:0)1:0)1:0,transcript_12-25_ENSDARG00000102998:0)1:0)1:0,((transcript_1-20_YGL112C:0.001,transcript_1-1_YGL112C:0)1:0,(((transcript_7-1_ENSMUSG00000036980:0,transcript_8-1_ENSRNOG00000001355:0)1:0,(transcript_10-1_ENSG00000106290:0,transcript_11-1_ENSPTRG00000019474:0)1:0)1:0,transcript_12-1_ENSDARG00000102998:0)1:0)1:0)0:0,(transcript_1-12_YGL112C:0,(((transcript_7-26_ENSMUSG00000036980:0,transcript_8-26_ENSRNOG00000001355:0)1:0,(transcript_10-26_ENSG00000106290:0,transcript_11-26_ENSPTRG00000019474:0)1:0)1:0,transcript_12-26_ENSDARG00000102998:0)1:0)1:0);";"(((transcript_1-18_YGL112C:1,transcript_1-12_YGL112C:1)1:1,(transcript_1-20_YGL112C:1,transcript_1-1_YGL112C:1)1:1)1:1,(((((transcript_7-26_ENSMUSG00000036980:1,transcript_8-26_ENSRNOG00000001355:1)1:1,(transcript_10-26_ENSG00000106290:1,transcript_11-26_ENSPTRG00000019474:1)1:1)1:1,transcript_12-26_ENSDARG00000102998:1)1:1,(((transcript_7-1_ENSMUSG00000036980:1,transcript_8-1_ENSRNOG00000001355:1)1:1,(transcript_10-1_ENSG00000106290:1,transcript_11-1_ENSPTRG00000019474:1)1:1)1:1,transcript_12-1_ENSDARG00000102998:1)1:1)1:1,(((transcript_7-25_ENSMUSG00000036980:1,transcript_8-25_ENSRNOG00000001355:1)1:1,(transcript_10-25_ENSG00000106290:1,transcript_11-25_ENSPTRG00000019474:1)1:1)1:1,transcript_12-25_ENSDARG00000102998:1)1:1)1:1);";0.0888519287109375
1103;4;4;GIGA;macse_msa;nil;0.0;"(((transcript_7-36_ENSMUSG00000036980:0,(transcript_8-52_ENSRNOG00000001355:0,transcript_8-36_ENSRNOG00000001355:0)1:0)1:0,(transcript_10-36_ENSG00000106290:0,transcript_11-36_ENSPTRG00000019474:0)1:0)1:0,transcript_12-36_ENSDARG00000102998:0);";"(((transcript_7-36_ENSMUSG00000036980:1,(transcript_8-52_ENSRNOG00000001355:1,transcript_8-36_ENSRNOG00000001355:1)1:1)1:1,(transcript_10-36_ENSG00000106290:1,transcript_11-36_ENSPTRG00000019474:1)1:1)1:1,transcript_12-36_ENSDARG00000102998:1);";0.06988096237182617
1104;5;5;GIGA;macse_msa;nil;0.429;"((transcript_1-14_YGL112C:0,transcript_3-44_FBgn0010417:0)1:0,(transcript_1-0_YGL112C:0,(transcript_3-0_FBgn0010417:0,(((transcript_7-0_ENSMUSG00000036980:0,transcript_8-0_ENSRNOG00000001355:0)1:0,(transcript_10-0_ENSG00000106290:0,transcript_11-0_ENSPTRG00000019474:0)1:0)1:0,transcript_12-0_ENSDARG00000102998:0)1:0)1:0)1:0);";"((transcript_1-14_YGL112C:1,transcript_1-0_YGL112C:1)1:1,((transcript_3-44_FBgn0010417:1,transcript_3-0_FBgn0010417:1)1:1,(((transcript_7-0_ENSMUSG00000036980:1,transcript_8-0_ENSRNOG00000001355:1)1:1,(transcript_10-0_ENSG00000106290:1,transcript_11-0_ENSPTRG00000019474:1)1:1)1:1,transcript_12-0_ENSDARG00000102998:1)1:1)1:1);";0.06186580657958984
1105;6;6;GIGA;macse_msa;nil;0.071;"(((transcript_3-43_FBgn0010417:0,transcript_3-23_FBgn0010417:0)1:0,(((transcript_7-23_ENSMUSG00000036980:0,transcript_8-23_ENSRNOG00000001355:0)1:0,(transcript_10-23_ENSG00000106290:0,transcript_11-23_ENSPTRG00000019474:0)1:0)1:0,transcript_12-23_ENSDARG00000102998:0)1:0)1:0.001,(((transcript_3-39_FBgn0010417:0,transcript_3-17_FBgn0010417:0)0:0,transcript_3-50_FBgn0010417:0)1:0,(((transcript_7-17_ENSMUSG00000036980:0,transcript_8-17_ENSRNOG00000001355:0)1:0,(transcript_10-17_ENSG00000106290:0,transcript_11-17_ENSPTRG00000019474:0)1:0)1:0,(transcript_12-84_ENSDARG00000102998:0.002,transcript_12-17_ENSDARG00000102998:0)1:0)1:0)1:0.001);";"(((transcript_3-43_FBgn0010417:1,transcript_3-23_FBgn0010417:1)1:1,(((transcript_7-23_ENSMUSG00000036980:1,transcript_8-23_ENSRNOG00000001355:1)1:1,(transcript_10-23_ENSG00000106290:1,transcript_11-23_ENSPTRG00000019474:1)1:1)1:1,transcript_12-23_ENSDARG00000102998:1)1:1)1:1,((transcript_3-39_FBgn0010417:1,(transcript_3-50_FBgn0010417:1,transcript_3-17_FBgn0010417:1)1:1)1:1,(((transcript_7-17_ENSMUSG00000036980:1,transcript_8-17_ENSRNOG00000001355:1)1:1,(transcript_10-17_ENSG00000106290:1,transcript_11-17_ENSPTRG00000019474:1)1:1)1:1,(transcript_12-84_ENSDARG00000102998:1,transcript_12-17_ENSDARG00000102998:1)1:1)1:1)1:1);";0.07326006889343263
1106;7;7;GIGA;macse_msa;nil;0.278;"(((transcript_3-40_FBgn0010417:0,(((transcript_7-19_ENSMUSG00000036980:0,transcript_8-19_ENSRNOG00000001355:0)1:0,(transcript_10-19_ENSG00000106290:0,transcript_11-19_ENSPTRG00000019474:0)1:0)1:0,transcript_12-19_ENSDARG00000102998:0)1:0)1:0,(((transcript_3-46_FBgn0010417:0,transcript_3-2_FBgn0010417:0)0:0,transcript_3-19_FBgn0010417:0)1:0,(((transcript_7-2_ENSMUSG00000036980:0,transcript_8-2_ENSRNOG00000001355:0)1:0,(transcript_10-2_ENSG00000106290:0,transcript_11-2_ENSPTRG00000019474:0)1:0)1:0,transcript_12-2_ENSDARG00000102998:0)1:0)1:0)0:0,(transcript_3-20_FBgn0010417:0,(((transcript_7-20_ENSMUSG00000036980:0,transcript_8-20_ENSRNOG00000001355:0)1:0,(transcript_10-20_ENSG00000106290:0,transcript_11-20_ENSPTRG00000019474:0)1:0)1:0,transcript_12-20_ENSDARG00000102998:0)1:0)1:0);";"(((transcript_3-46_FBgn0010417:1,transcript_3-19_FBgn0010417:1)1:1,(((transcript_7-19_ENSMUSG00000036980:1,transcript_8-19_ENSRNOG00000001355:1)1:1,(transcript_10-19_ENSG00000106290:1,transcript_11-19_ENSPTRG00000019474:1)1:1)1:1,transcript_12-19_ENSDARG00000102998:1)1:1)1:1,((transcript_3-20_FBgn0010417:1,(((transcript_7-20_ENSMUSG00000036980:1,transcript_8-20_ENSRNOG00000001355:1)1:1,(transcript_10-20_ENSG00000106290:1,transcript_11-20_ENSPTRG00000019474:1)1:1)1:1,transcript_12-20_ENSDARG00000102998:1)1:1)1:1,((transcript_3-40_FBgn0010417:1,transcript_3-2_FBgn0010417:1)1:1,(((transcript_7-2_ENSMUSG00000036980:1,transcript_8-2_ENSRNOG00000001355:1)1:1,(transcript_10-2_ENSG00000106290:1,transcript_11-2_ENSPTRG00000019474:1)1:1)1:1,transcript_12-2_ENSDARG00000102998:1)1:1)1:1)1:1);";0.06487631797790527
1107;8;8;GIGA;macse_msa;nil;0.0;"(transcript_3-11_FBgn0010417:0,(((transcript_7-11_ENSMUSG00000036980:0,(transcript_8-41_ENSRNOG00000001355:0.004,transcript_8-11_ENSRNOG00000001355:0)1:0)1:0,(transcript_10-11_ENSG00000106290:0,transcript_11-11_ENSPTRG00000019474:0)1:0)1:0,transcript_12-11_ENSDARG00000102998:0)1:0);";"(transcript_3-11_FBgn0010417:1,(((transcript_7-11_ENSMUSG00000036980:1,(transcript_8-41_ENSRNOG00000001355:1,transcript_8-11_ENSRNOG00000001355:1)1:1)1:1,(transcript_10-11_ENSG00000106290:1,transcript_11-11_ENSPTRG00000019474:1)1:1)1:1,transcript_12-11_ENSDARG00000102998:1)1:1);";0.05575942993164063
1108;9;9;GIGA;macse_msa;nil;0.0;"(((transcript_7-24_ENSMUSG00000036980:0,transcript_8-24_ENSRNOG00000001355:0)1:0,(transcript_10-24_ENSG00000106290:0,transcript_11-24_ENSPTRG00000019474:0)1:0)1:0,transcript_12-24_ENSDARG00000102998:0);";"(((transcript_7-24_ENSMUSG00000036980:1,transcript_8-24_ENSRNOG00000001355:1)1:1,(transcript_10-24_ENSG00000106290:1,transcript_11-24_ENSPTRG00000019474:1)1:1)1:1,transcript_12-24_ENSDARG00000102998:1);";0.05796241760253906
1109;10;10;GIGA;macse_msa;nil;0.0;"((transcript_3-27_FBgn0010417:0,(((transcript_7-27_ENSMUSG00000036980:0,transcript_8-27_ENSRNOG00000001355:0)1:0,(transcript_10-27_ENSG00000106290:0,transcript_11-27_ENSPTRG00000019474:0)1:0)1:0,transcript_12-27_ENSDARG00000102998:0)1:0)1:0.001,((transcript_3-43_FBgn0010417:0,transcript_3-4_FBgn0010417:0)1:0,(((transcript_7-4_ENSMUSG00000036980:0,transcript_8-4_ENSRNOG00000001355:0)1:0,(transcript_10-4_ENSG00000106290:0,transcript_11-4_ENSPTRG00000019474:0)1:0)1:0,transcript_12-4_ENSDARG00000102998:0)1:0)1:0.001);";"((transcript_3-27_FBgn0010417:1,(((transcript_7-27_ENSMUSG00000036980:1,transcript_8-27_ENSRNOG00000001355:1)1:1,(transcript_10-27_ENSG00000106290:1,transcript_11-27_ENSPTRG00000019474:1)1:1)1:1,transcript_12-27_ENSDARG00000102998:1)1:1)1:1,((transcript_3-43_FBgn0010417:1,transcript_3-4_FBgn0010417:1)1:1,(((transcript_7-4_ENSMUSG00000036980:1,transcript_8-4_ENSRNOG00000001355:1)1:1,(transcript_10-4_ENSG00000106290:1,transcript_11-4_ENSPTRG00000019474:1)1:1)1:1,transcript_12-4_ENSDARG00000102998:1)1:1)1:1);";0.0623319149017334
1110;11;11;GIGA;macse_msa;nil;0.6;"(((((transcript_4-13_ppan:0,transcript_5-20_ptro:0)1:0,transcript_6-13_hsap:0)1:0,((((transcript_4-19_ppan:0,transcript_5-19_ptro:0)1:0.001,(transcript_4-0_ppan:0,transcript_5-0_ptro:0)1:0)0:0,(transcript_4-20_ppan:0,transcript_5-13_ptro:0)1:0)1:0,transcript_6-0_hsap:0)1:0)1:0,transcript_7-0_ggor:0)1:0,transcript_8-0_pabe:0);";"((((((transcript_4-19_ppan:1,transcript_5-19_ptro:1)1:1,(transcript_4-13_ppan:1,transcript_5-13_ptro:1)1:1)1:1,transcript_6-13_hsap:1)1:1,(((transcript_4-20_ppan:1,transcript_5-20_ptro:1)1:1,(transcript_4-0_ppan:1,transcript_5-0_ptro:1)1:1)1:1,transcript_6-0_hsap:1)1:1)1:1,transcript_7-0_ggor:1)1:1,transcript_8-0_pabe:1);";0.0762944221496582
1111;12;12;GIGA;macse_msa;nil;0.727;"(((((transcript_7-59_ENSMUSG00000036980:0,(transcript_8-68_ENSRNOG00000001355:0,transcript_8-59_ENSRNOG00000001355:0)1:0)1:0.001,(transcript_7-43_ENSMUSG00000036980:0,transcript_8-43_ENSRNOG00000001355:0)1:0)1:0,(transcript_10-43_ENSG00000106290:0,transcript_11-43_ENSPTRG00000019474:0)1:0)1:0,transcript_12-43_ENSDARG00000102998:0)1:0,(((transcript_7-38_ENSMUSG00000036980:0,transcript_8-38_ENSRNOG00000001355:0)1:0,(transcript_10-38_ENSG00000106290:0,transcript_11-38_ENSPTRG00000019474:0)1:0)1:0,transcript_12-38_ENSDARG00000102998:0)1:0);";"(((((transcript_7-59_ENSMUSG00000036980:1,transcript_8-59_ENSRNOG00000001355:1)1:1,(transcript_7-43_ENSMUSG00000036980:1,transcript_8-43_ENSRNOG00000001355:1)1:1)1:1,(transcript_10-43_ENSG00000106290:1,transcript_11-43_ENSPTRG00000019474:1)1:1)1:1,transcript_12-43_ENSDARG00000102998:1)1:1,(((transcript_7-38_ENSMUSG00000036980:1,(transcript_8-68_ENSRNOG00000001355:1,transcript_8-38_ENSRNOG00000001355:1)1:1)1:1,(transcript_10-38_ENSG00000106290:1,transcript_11-38_ENSPTRG00000019474:1)1:1)1:1,transcript_12-38_ENSDARG00000102998:1)1:1);";0.11234474182128906
1112;13;13;GIGA;macse_msa;nil;0.333;"(((((transcript_4-18_ppan:0,transcript_5-18_ptro:0)1:0,transcript_6-12_hsap:0)1:0.008,((transcript_4-1_ppan:0,transcript_5-1_ptro:0)1:0,transcript_6-1_hsap:0)1:0)1:0,transcript_7-1_ggor:0)1:0,transcript_8-1_pabe:0);";"((((((transcript_4-18_ppan:1,transcript_5-18_ptro:1)1:1,(transcript_4-1_ppan:1,transcript_5-1_ptro:1)1:1)1:1,transcript_6-1_hsap:1)1:1,transcript_6-12_hsap:1)1:1,transcript_7-1_ggor:1)1:1,transcript_8-1_pabe:1);";0.04694104194641113
1113;14;14;GIGA;macse_msa;nil;0.0;"((transcript_6-2_hsap:0,(transcript_7-32_ggor:0,transcript_7-2_ggor:0)1:0)1:0,transcript_8-2_pabe:0);";"((transcript_6-2_hsap:1,(transcript_7-32_ggor:1,transcript_7-2_ggor:1)1:1)1:1,transcript_8-2_pabe:1);";0.06650280952453612
1114;15;15;GIGA;macse_msa;nil;0.333;"((((transcript_4-21_ppan:0,transcript_5-21_ptro:0)1:0.003,(transcript_4-17_ppan:0,transcript_5-17_ptro:0)1:0.01)0:0,(transcript_4-16_ppan:0,transcript_5-16_ptro:0)1:0.003)0:0,(transcript_4-15_ppan:0,transcript_5-15_ptro:0)1:0.003);";"(((transcript_4-21_ppan:1,transcript_5-21_ptro:1)1:1,(transcript_4-16_ppan:1,transcript_5-16_ptro:1)1:1)1:1,((transcript_4-17_ppan:1,transcript_5-17_ptro:1)1:1,(transcript_4-15_ppan:1,transcript_5-15_ptro:1)1:1)1:1);";0.07353496551513672
1115;16;16;GIGA;macse_msa;nil;0.0;"(((((transcript_4-11_ppan:0,transcript_5-11_ptro:0)1:0,transcript_6-11_hsap:0)1:0.001,((transcript_4-1_ppan:0,transcript_5-1_ptro:0)1:0,transcript_6-1_hsap:0)1:0)1:0,transcript_7-1_ggor:0)1:0,transcript_8-1_pabe:0);";"(((((transcript_4-11_ppan:1,transcript_5-11_ptro:1)1:1,transcript_6-11_hsap:1)1:1,((transcript_4-1_ppan:1,transcript_5-1_ptro:1)1:1,transcript_6-1_hsap:1)1:1)1:1,transcript_7-1_ggor:1)1:1,transcript_8-1_pabe:1);";0.061884403228759766
1116;17;17;GIGA;macse_msa;nil;0.333;"(((((((transcript_4-18_ppan:0,transcript_5-18_ptro:0)1:0.003,(transcript_4-10_ppan:0,transcript_5-10_ptro:0)1:0)1:0,transcript_6-10_hsap:0)1:0.043,((((transcript_4-22_ppan:0,transcript_5-22_ptro:0)1:0.005,(transcript_4-9_ppan:0,transcript_5-9_ptro:0)1:0)0:0,(transcript_4-17_ppan:0,transcript_5-17_ptro:0)1:0.005)1:0,transcript_6-9_hsap:0)1:0)0:0,((transcript_4-21_ppan:0,transcript_5-21_ptro:0)1:0,transcript_6-2_hsap:0)1:0)1:0,transcript_7-2_ggor:0)1:0,transcript_8-2_pabe:0);";"(((((((transcript_4-22_ppan:1,transcript_5-22_ptro:1)1:1,(transcript_4-17_ppan:1,transcript_5-17_ptro:1)1:1)1:1,((transcript_4-21_ppan:1,transcript_5-21_ptro:1)1:1,(transcript_4-9_ppan:1,transcript_5-9_ptro:1)1:1)1:1)1:1,transcript_6-9_hsap:1)1:1,((((transcript_4-18_ppan:1,transcript_5-18_ptro:1)1:1,(transcript_4-10_ppan:1,transcript_5-10_ptro:1)1:1)1:1,transcript_6-10_hsap:1)1:1,transcript_6-2_hsap:1)1:1)1:1,transcript_7-2_ggor:1)1:1,transcript_8-2_pabe:1);";0.06458044052124022
1117;18;18;GIGA;macse_msa;nil;0.14300000000000002;"((((((transcript_4-19_ppan:0,transcript_5-19_ptro:0)1:0,(transcript_4-3_ppan:0,transcript_5-3_ptro:0)1:0)0:0,(transcript_4-20_ppan:0,transcript_5-20_ptro:0)1:0)1:0,transcript_6-3_hsap:0)1:0,transcript_7-3_ggor:0)1:0,transcript_8-3_pabe:0);";"(((((transcript_4-19_ppan:1,transcript_5-19_ptro:1)1:1,((transcript_4-20_ppan:1,transcript_5-20_ptro:1)1:1,(transcript_4-3_ppan:1,transcript_5-3_ptro:1)1:1)1:1)1:1,transcript_6-3_hsap:1)1:1,transcript_7-3_ggor:1)1:1,transcript_8-3_pabe:1);";0.07077980041503906
1118;19;19;GIGA;macse_msa;nil;0.0;"(((transcript_4-16_ppan:0,transcript_5-16_ptro:0)1:0,(transcript_4-13_ppan:0,transcript_5-13_ptro:0)1:0)0:0,(transcript_4-15_ppan:0,transcript_5-15_ptro:0)1:0);";"((transcript_4-15_ppan:1,transcript_5-15_ptro:1)1:1,((transcript_4-16_ppan:1,transcript_5-16_ptro:1)1:1,(transcript_4-13_ppan:1,transcript_5-13_ptro:1)1:1)1:1);";0.05630087852478027
